node: 0, parent: -1, adj: [141730, 21454]
node: 14395, parent: 30599, adj: [116202, 30599]
node: 116202, parent: 14395, adj: [54684, 14395]
node: 54684, parent: 116202, adj: [42330, 116202]
node: 42330, parent: 54684, adj: [139705, 54684]
node: 139705, parent: 42330, adj: [151220, 42330]
node: 151220, parent: 139705, adj: [38085, 139705]
node: 38085, parent: 151220, adj: [121283, 151220]
node: 121283, parent: 38085, adj: [14147, 38085]
node: 14147, parent: 121283, adj: [135797, 121283]
node: 135797, parent: 14147, adj: [100412, 14147]
node: 100412, parent: 135797, adj: [81623, 135797]
node: 81623, parent: 100412, adj: [179958, 100412]
node: 179958, parent: 81623, adj: [153615, 81623]
node: 153615, parent: 179958, adj: [51890, 179958]
node: 51890, parent: 153615, adj: [120584, 153615]
node: 120584, parent: 51890, adj: [50240, 51890]
node: 50240, parent: 120584, adj: [91925, 120584]
node: 91925, parent: 50240, adj: [24190, 50240]
node: 24190, parent: 91925, adj: [117986, 91925]
node: 117986, parent: 24190, adj: [178839, 24190]
node: 178839, parent: 117986, adj: [14899, 117986]
node: 14899, parent: 178839, adj: [17369, 178839]
node: 17369, parent: 14899, adj: [160374, 14899]
node: 160374, parent: 17369, adj: [67966, 17369]
node: 67966, parent: 160374, adj: [52124, 160374]
node: 52124, parent: 67966, adj: [71565, 67966]
node: 71565, parent: 52124, adj: [31822, 52124]
node: 31822, parent: 71565, adj: [29281, 71565]
node: 29281, parent: 31822, adj: [176263, 31822]
node: 176263, parent: 29281, adj: [82130, 29281]
node: 82130, parent: 176263, adj: [666, 176263]
node: 666, parent: 82130, adj: [64756, 82130]
node: 64756, parent: 666, adj: [87152, 666]
node: 87152, parent: 64756, adj: [129849, 64756]
node: 129849, parent: 87152, adj: [104717, 87152]
node: 104717, parent: 129849, adj: [111401, 129849]
node: 111401, parent: 104717, adj: [143450, 104717]
node: 143450, parent: 111401, adj: [35962, 111401]
node: 35962, parent: 143450, adj: [111761, 143450]
node: 111761, parent: 35962, adj: [9123, 35962]
node: 9123, parent: 111761, adj: [157420, 111761]
node: 157420, parent: 9123, adj: [174726, 9123]
node: 174726, parent: 157420, adj: [142988, 157420]
node: 142988, parent: 174726, adj: [61797, 174726]
node: 61797, parent: 142988, adj: [17774, 142988]
node: 17774, parent: 61797, adj: [38596, 61797]
node: 38596, parent: 17774, adj: [171339, 17774]
node: 171339, parent: 38596, adj: [98144, 38596]
node: 98144, parent: 171339, adj: [125084, 171339]
node: 125084, parent: 98144, adj: [179493, 98144]
node: 179493, parent: 125084, adj: [31436, 125084]
node: 31436, parent: 179493, adj: [94486, 179493]
node: 94486, parent: 31436, adj: [196105, 31436]
node: 196105, parent: 94486, adj: [111897, 94486]
node: 111897, parent: 196105, adj: [192573, 196105]
node: 192573, parent: 111897, adj: [16079, 111897]
node: 16079, parent: 192573, adj: [115062, 192573]
node: 115062, parent: 16079, adj: [173698, 16079]
node: 173698, parent: 115062, adj: [174554, 115062]
node: 174554, parent: 173698, adj: [41047, 173698]
node: 41047, parent: 174554, adj: [53174, 174554]
node: 53174, parent: 41047, adj: [134910, 41047]
node: 134910, parent: 53174, adj: [147774, 53174]
node: 147774, parent: 134910, adj: [163120, 134910]
node: 163120, parent: 147774, adj: [16290, 147774]
node: 16290, parent: 163120, adj: [84234, 163120]
node: 84234, parent: 16290, adj: [128713, 16290]
node: 128713, parent: 84234, adj: [192753, 84234]
node: 192753, parent: 128713, adj: [16293, 128713]
node: 16293, parent: 192753, adj: [123442, 192753]
node: 123442, parent: 16293, adj: [119855, 16293]
node: 119855, parent: 123442, adj: [13631, 123442]
node: 13631, parent: 119855, adj: [83746, 119855]
node: 83746, parent: 13631, adj: [25506, 13631]
node: 25506, parent: 83746, adj: [139718, 83746]
node: 139718, parent: 25506, adj: [102242, 25506]
node: 102242, parent: 139718, adj: [117028, 139718]
node: 117028, parent: 102242, adj: [62021, 102242]
node: 62021, parent: 117028, adj: [20548, 117028]
node: 20548, parent: 62021, adj: [160953, 62021]
node: 160953, parent: 20548, adj: [176771, 20548]
node: 176771, parent: 160953, adj: [171278, 160953]
node: 171278, parent: 176771, adj: [76307, 176771]
node: 76307, parent: 171278, adj: [76555, 171278]
node: 76555, parent: 76307, adj: [35866, 76307]
node: 35866, parent: 76555, adj: [44584, 76555]
node: 44584, parent: 35866, adj: [197122, 35866]
node: 197122, parent: 44584, adj: [76771, 44584]
node: 76771, parent: 197122, adj: [95690, 197122]
node: 95690, parent: 76771, adj: [161217, 76771]
node: 161217, parent: 95690, adj: [135597, 95690]
node: 135597, parent: 161217, adj: [167500, 161217]
node: 167500, parent: 135597, adj: [81125, 135597]
node: 81125, parent: 167500, adj: [34364, 167500]
node: 34364, parent: 81125, adj: [167643, 81125]
node: 167643, parent: 34364, adj: [111255, 34364]
node: 111255, parent: 167643, adj: [17281, 167643]
node: 17281, parent: 111255, adj: [109351, 111255]
node: 109351, parent: 17281, adj: [160371, 17281]
node: 160371, parent: 109351, adj: [36130, 109351]
node: 36130, parent: 160371, adj: [108197, 160371]
node: 108197, parent: 36130, adj: [149476, 36130]
node: 149476, parent: 108197, adj: [159011, 108197]
node: 159011, parent: 149476, adj: [83417, 149476]
node: 83417, parent: 159011, adj: [195502, 159011]
node: 195502, parent: 83417, adj: [134184, 83417]
node: 134184, parent: 195502, adj: [8974, 195502]
node: 8974, parent: 134184, adj: [48591, 134184]
node: 48591, parent: 8974, adj: [4911, 8974]
node: 4911, parent: 48591, adj: [84797, 48591]
node: 84797, parent: 4911, adj: [164272, 4911]
node: 164272, parent: 84797, adj: [152739, 84797]
node: 152739, parent: 164272, adj: [129809, 164272]
node: 129809, parent: 152739, adj: [117793, 152739]
node: 117793, parent: 129809, adj: [160565, 129809]
node: 160565, parent: 117793, adj: [90821, 117793]
node: 90821, parent: 160565, adj: [11773, 160565]
node: 11773, parent: 90821, adj: [132543, 90821]
node: 132543, parent: 11773, adj: [67021, 11773]
node: 67021, parent: 132543, adj: [155329, 132543]
node: 155329, parent: 67021, adj: [63833, 67021]
node: 63833, parent: 155329, adj: [81645, 155329]
node: 81645, parent: 63833, adj: [156135, 63833]
node: 156135, parent: 81645, adj: [108510, 81645]
node: 108510, parent: 156135, adj: [169356, 156135]
node: 169356, parent: 108510, adj: [151821, 108510]
node: 151821, parent: 169356, adj: [162589, 169356]
node: 162589, parent: 151821, adj: [189381, 151821]
node: 189381, parent: 162589, adj: [151946, 162589]
node: 151946, parent: 189381, adj: [48402, 189381]
node: 48402, parent: 151946, adj: [101649, 151946]
node: 101649, parent: 48402, adj: [34135, 48402]
node: 34135, parent: 101649, adj: [39133, 101649]
node: 39133, parent: 34135, adj: [192544, 34135]
node: 192544, parent: 39133, adj: [63203, 39133]
node: 63203, parent: 192544, adj: [135750, 192544]
node: 135750, parent: 63203, adj: [71041, 63203]
node: 71041, parent: 135750, adj: [65265, 135750]
node: 65265, parent: 71041, adj: [190730, 71041]
node: 190730, parent: 65265, adj: [114524, 65265]
node: 114524, parent: 190730, adj: [40144, 190730]
node: 40144, parent: 114524, adj: [26118, 114524]
node: 26118, parent: 40144, adj: [12363, 40144]
node: 12363, parent: 26118, adj: [84801, 26118]
node: 84801, parent: 12363, adj: [31166, 12363]
node: 31166, parent: 84801, adj: [8537, 84801]
node: 8537, parent: 31166, adj: [54660, 31166]
node: 54660, parent: 8537, adj: [117691, 8537]
node: 117691, parent: 54660, adj: [102901, 54660]
node: 102901, parent: 117691, adj: [92931, 117691]
node: 92931, parent: 102901, adj: [184972, 102901]
node: 184972, parent: 92931, adj: [167636, 92931]
node: 167636, parent: 184972, adj: [128413, 184972]
node: 128413, parent: 167636, adj: [168061, 167636]
node: 168061, parent: 128413, adj: [72145, 128413]
node: 72145, parent: 168061, adj: [96030, 168061]
node: 96030, parent: 72145, adj: [144836, 72145]
node: 144836, parent: 96030, adj: [48302, 96030]
node: 48302, parent: 144836, adj: [165054, 144836]
node: 165054, parent: 48302, adj: [132421, 48302]
node: 132421, parent: 165054, adj: [176222, 165054]
node: 176222, parent: 132421, adj: [37201, 132421]
node: 37201, parent: 176222, adj: [50252, 176222]
node: 50252, parent: 37201, adj: [33307, 37201]
node: 33307, parent: 50252, adj: [195890, 50252]
node: 195890, parent: 33307, adj: [26731, 33307]
node: 26731, parent: 195890, adj: [152455, 195890]
node: 152455, parent: 26731, adj: [51707, 26731]
node: 51707, parent: 152455, adj: [58827, 152455]
node: 58827, parent: 51707, adj: [35799, 51707]
node: 35799, parent: 58827, adj: [189342, 58827]
node: 189342, parent: 35799, adj: [180120, 35799]
node: 180120, parent: 189342, adj: [144284, 189342]
node: 144284, parent: 180120, adj: [108590, 180120]
node: 108590, parent: 144284, adj: [191199, 144284]
node: 191199, parent: 108590, adj: [96683, 108590]
node: 96683, parent: 191199, adj: [179765, 191199]
node: 179765, parent: 96683, adj: [168807, 96683]
node: 168807, parent: 179765, adj: [22574, 179765]
node: 22574, parent: 168807, adj: [36249, 168807]
node: 36249, parent: 22574, adj: [146868, 22574]
node: 146868, parent: 36249, adj: [169682, 36249]
node: 169682, parent: 146868, adj: [141179, 146868]
node: 141179, parent: 169682, adj: [151201, 169682]
node: 151201, parent: 141179, adj: [62869, 141179]
node: 62869, parent: 151201, adj: [199354, 151201]
node: 199354, parent: 62869, adj: [115567, 62869]
node: 115567, parent: 199354, adj: [78354, 199354]
node: 78354, parent: 115567, adj: [50379, 115567]
node: 50379, parent: 78354, adj: [70831, 78354]
node: 70831, parent: 50379, adj: [186760, 50379]
node: 186760, parent: 70831, adj: [193589, 70831]
node: 193589, parent: 186760, adj: [12116, 186760]
node: 12116, parent: 193589, adj: [158129, 193589]
node: 158129, parent: 12116, adj: [85648, 12116]
node: 85648, parent: 158129, adj: [9651, 158129]
node: 9651, parent: 85648, adj: [152712, 85648]
node: 152712, parent: 9651, adj: [159731, 9651]
node: 159731, parent: 152712, adj: [79125, 152712]
node: 79125, parent: 159731, adj: [162429, 159731]
node: 162429, parent: 79125, adj: [108735, 79125]
node: 108735, parent: 162429, adj: [95879, 162429]
node: 95879, parent: 108735, adj: [15057, 108735]
node: 15057, parent: 95879, adj: [48835, 95879]
node: 48835, parent: 15057, adj: [31776, 15057]
node: 31776, parent: 48835, adj: [195134, 48835]
node: 195134, parent: 31776, adj: [101013, 31776]
node: 101013, parent: 195134, adj: [6277, 195134]
node: 6277, parent: 101013, adj: [99298, 101013]
node: 99298, parent: 6277, adj: [124379, 6277]
node: 124379, parent: 99298, adj: [173974, 99298]
node: 173974, parent: 124379, adj: [110130, 124379]
node: 110130, parent: 173974, adj: [14925, 173974]
node: 14925, parent: 110130, adj: [41262, 110130]
node: 41262, parent: 14925, adj: [46465, 14925]
node: 46465, parent: 41262, adj: [178025, 41262]
node: 178025, parent: 46465, adj: [133123, 46465]
node: 133123, parent: 178025, adj: [55012, 178025]
node: 55012, parent: 133123, adj: [14715, 133123]
node: 14715, parent: 55012, adj: [107515, 55012]
node: 107515, parent: 14715, adj: [65251, 14715]
node: 65251, parent: 107515, adj: [180445, 107515]
node: 180445, parent: 65251, adj: [40869, 65251]
node: 40869, parent: 180445, adj: [154719, 180445]
node: 154719, parent: 40869, adj: [31453, 40869]
node: 31453, parent: 154719, adj: [197646, 154719]
node: 197646, parent: 31453, adj: [2137, 31453]
node: 2137, parent: 197646, adj: [47583, 197646]
node: 47583, parent: 2137, adj: [42705, 2137]
node: 42705, parent: 47583, adj: [68109, 47583]
node: 68109, parent: 42705, adj: [138921, 42705]
node: 138921, parent: 68109, adj: [167263, 68109]
node: 167263, parent: 138921, adj: [151665, 138921]
node: 151665, parent: 167263, adj: [61551, 167263]
node: 61551, parent: 151665, adj: [168445, 151665]
node: 168445, parent: 61551, adj: [63521, 61551]
node: 63521, parent: 168445, adj: [95640, 168445]
node: 95640, parent: 63521, adj: [2624, 63521]
node: 2624, parent: 95640, adj: [65232, 95640]
node: 65232, parent: 2624, adj: [90786, 2624]
node: 90786, parent: 65232, adj: [87086, 65232]
node: 87086, parent: 90786, adj: [87075, 90786]
node: 87075, parent: 87086, adj: [171437, 87086]
node: 171437, parent: 87075, adj: [167127, 87075]
node: 167127, parent: 171437, adj: [88317, 171437]
node: 88317, parent: 167127, adj: [42179, 167127]
node: 42179, parent: 88317, adj: [194687, 88317]
node: 194687, parent: 42179, adj: [131165, 42179]
node: 131165, parent: 194687, adj: [143453, 194687]
node: 143453, parent: 131165, adj: [194021, 131165]
node: 194021, parent: 143453, adj: [77180, 143453]
node: 77180, parent: 194021, adj: [32845, 194021]
node: 32845, parent: 77180, adj: [25013, 77180]
node: 25013, parent: 32845, adj: [99213, 32845]
node: 99213, parent: 25013, adj: [136582, 25013]
node: 136582, parent: 99213, adj: [187883, 99213]
node: 187883, parent: 136582, adj: [85285, 136582]
node: 85285, parent: 187883, adj: [164816, 187883]
node: 164816, parent: 85285, adj: [87195, 85285]
node: 87195, parent: 164816, adj: [95886, 164816]
node: 95886, parent: 87195, adj: [180403, 87195]
node: 180403, parent: 95886, adj: [172985, 95886]
node: 172985, parent: 180403, adj: [117281, 180403]
node: 117281, parent: 172985, adj: [138734, 172985]
node: 138734, parent: 117281, adj: [162926, 117281]
node: 162926, parent: 138734, adj: [70374, 138734]
node: 70374, parent: 162926, adj: [106144, 162926]
node: 106144, parent: 70374, adj: [195887, 70374]
node: 195887, parent: 106144, adj: [65070, 106144]
node: 65070, parent: 195887, adj: [31588, 195887]
node: 31588, parent: 65070, adj: [25626, 65070]
node: 25626, parent: 31588, adj: [13255, 31588]
node: 13255, parent: 25626, adj: [151195, 25626]
node: 151195, parent: 13255, adj: [7629, 13255]
node: 7629, parent: 151195, adj: [121181, 151195]
node: 121181, parent: 7629, adj: [52270, 7629]
node: 52270, parent: 121181, adj: [23713, 121181]
node: 23713, parent: 52270, adj: [193220, 52270]
node: 193220, parent: 23713, adj: [10395, 23713]
node: 10395, parent: 193220, adj: [97022, 193220]
node: 97022, parent: 10395, adj: [80759, 10395]
node: 80759, parent: 97022, adj: [184881, 97022]
node: 184881, parent: 80759, adj: [172330, 80759]
node: 172330, parent: 184881, adj: [39689, 184881]
node: 39689, parent: 172330, adj: [73452, 172330]
node: 73452, parent: 39689, adj: [142942, 39689]
node: 142942, parent: 73452, adj: [15021, 73452]
node: 15021, parent: 142942, adj: [105902, 142942]
node: 105902, parent: 15021, adj: [183301, 15021]
node: 183301, parent: 105902, adj: [13136, 105902]
node: 13136, parent: 183301, adj: [129676, 183301]
node: 129676, parent: 13136, adj: [85720, 13136]
node: 85720, parent: 129676, adj: [10452, 129676]
node: 10452, parent: 85720, adj: [90360, 85720]
node: 90360, parent: 10452, adj: [156885, 10452]
node: 156885, parent: 90360, adj: [100267, 90360]
node: 100267, parent: 156885, adj: [9940, 156885]
node: 9940, parent: 100267, adj: [115951, 100267]
node: 115951, parent: 9940, adj: [65857, 9940]
node: 65857, parent: 115951, adj: [136744, 115951]
node: 136744, parent: 65857, adj: [79805, 65857]
node: 79805, parent: 136744, adj: [75116, 136744]
node: 75116, parent: 79805, adj: [38144, 79805]
node: 38144, parent: 75116, adj: [139298, 75116]
node: 139298, parent: 38144, adj: [170829, 38144]
node: 170829, parent: 139298, adj: [115462, 139298]
node: 115462, parent: 170829, adj: [123967, 170829]
node: 123967, parent: 115462, adj: [134444, 115462]
node: 134444, parent: 123967, adj: [135978, 123967]
node: 135978, parent: 134444, adj: [129175, 134444]
node: 129175, parent: 135978, adj: [139164, 135978]
node: 139164, parent: 129175, adj: [45085, 129175]
node: 45085, parent: 139164, adj: [20687, 139164]
node: 20687, parent: 45085, adj: [170250, 45085]
node: 170250, parent: 20687, adj: [179607, 20687]
node: 179607, parent: 170250, adj: [165174, 170250]
node: 165174, parent: 179607, adj: [14353, 179607]
node: 14353, parent: 165174, adj: [24588, 165174]
node: 24588, parent: 14353, adj: [149502, 14353]
node: 149502, parent: 24588, adj: [164388, 24588]
node: 164388, parent: 149502, adj: [31187, 149502]
node: 31187, parent: 164388, adj: [76419, 164388]
node: 76419, parent: 31187, adj: [156034, 31187]
node: 156034, parent: 76419, adj: [52224, 76419]
node: 52224, parent: 156034, adj: [88684, 156034]
node: 88684, parent: 52224, adj: [83590, 52224]
node: 83590, parent: 88684, adj: [78069, 88684]
node: 78069, parent: 83590, adj: [103419, 83590]
node: 103419, parent: 78069, adj: [122085, 78069]
node: 122085, parent: 103419, adj: [106366, 103419]
node: 106366, parent: 122085, adj: [17347, 122085]
node: 17347, parent: 106366, adj: [41407, 106366]
node: 41407, parent: 17347, adj: [61511, 17347]
node: 61511, parent: 41407, adj: [81605, 41407]
node: 81605, parent: 61511, adj: [24249, 61511]
node: 24249, parent: 81605, adj: [160579, 81605]
node: 160579, parent: 24249, adj: [57519, 24249]
node: 57519, parent: 160579, adj: [143601, 160579]
node: 143601, parent: 57519, adj: [15388, 57519]
node: 15388, parent: 143601, adj: [148510, 143601]
node: 148510, parent: 15388, adj: [91072, 15388]
node: 91072, parent: 148510, adj: [158727, 148510]
node: 158727, parent: 91072, adj: [7154, 91072]
node: 7154, parent: 158727, adj: [74730, 158727]
node: 74730, parent: 7154, adj: [24107, 7154]
